Utterance,Sentiment
不用不用,negative
我自己谈,negative
于总跟你提这样的要求,negative
可不是吗,negative
然后呢,negative
然后我走了,negative
不过这事我还是没有告诉赵小亮,negative
别呀 必须得跟赵小亮说,neutral
我就是你的前车之鉴,neutral
再说你什么事都没有,neutral
怕什么呀,neutral
我说了他还不得把于总从楼顶往下扔啊,neutral
再说所有事不就穿帮了,neutral
你还爱他吗,neutral
当然爱了,neutral
可你们分居了呀,neutral
所以说我把自己卡这儿了,neutral
别提了,neutral
昨天晚上我想讨好讨好我老公,neutral
然后把自己搞得香喷喷的往他面前一站,neutral
你猜怎么着,neutral
他直接把我推下床了,neutral
我劈头盖脸给他一顿揍啊,neutral
就算不过了,neutral
也不能这样,neutral
我忍他好久了,neutral
他现在完全是蹬鼻子上脸,neutral
要我说啊 看好赵小亮,neutral
我原本只是想试探一下赵小亮,neutral
但是 我吻了她一小下,neutral
她躲开了,neutral
于生你也该谈恋爱了,neutral
恭喜你呀 找到了对象,neutral
你大胆地约她呀,neutral
我会推荐一些很好的餐厅给你,neutral
都是我喜欢去的,neutral
好,neutral
来 吃豆腐,neutral
好,neutral
知道吗,neutral
你跟汪涵最后的纽带已经断了,neutral
什么意思呀,negative
夫妻之间没有什么共同财产,neutral
有的只是一点存款,neutral
有存款,neutral
没房产没孩子,neutral
说分开就分开 钱往兜里一揣就可以走人,neutral
我压根也没想离婚,negative
那就改改你的态度 把嘴闭上,neutral
我怎么感觉我现在像欠她的似的呀,negative
没错啊,neutral
贵母亲她婆婆在外边欠了那么多钱,neutral
这么大一窟窿眼儿 一多半是汪涵给堵上的吧,neutral
我认为 夫妻之间它也不仅仅是钱吧,neutral
说的好,neutral
还有债务,neutral
我现在就觉得我被汪涵给买了,negative
就因为她出了钱,negative
我就得包容她的一切,negative
现在谁都拿,negative
我没钱都说事,negative
就连你赵小亮也这么说,negative
我至于这么廉价吗,negative
我是娶了个格格吗,negative
这格格有钱有势 把我们家脱贫,negative
当官了 就得骑到我脖子上拉屎撒尿,negative
我还不能说什么,negative
你跟潘芸谁骑在谁脖子上了,negative
我怎么没瞅见呢,negative
怎么到我这就不行了呀,negative
我就想不通了,negative
这夫妻之间 这老公吃点醋怎么就不行了,negative
我不闻不问的,negative
这是信任哪还是纵容,negative
我查查她怎么就不行了,negative
再说了 赵小亮 我问你,negative
这于总跟潘芸你吃醋吗,negative
没有的事,neutral
瞎子看不出来,negative
我信任潘芸,neutral
行,negative
我说不过你 你停车吧,negative
回来跟你说,negative
我刚才跟你大喊大叫的,negative
对不起了,negative
我自己走走,negative
跟你说件事吧,neutral
非得现在说吗,neutral
深圳那天晚上于总把我叫到房间,neutral
跟我提了一个条件,neutral
他提的条件是让我跟他共度一晚,neutral
他给的回报是让我当大区经理,neutral
共度一晚 那天晚上你为什么不说,neutral
那天晚上我要说了,neutral
你还不打上25楼去,neutral
我当场就拒绝了,neutral
厕所,neutral
你不会这么草率地拒绝的,neutral
你说什么,neutral
你别误会啊,neutral
我不是让你陪他睡觉,neutral
我就是觉得这确实是一机会,neutral
一个捷径,neutral
你到底什么意思啊,neutral
跟我在这儿装大尾巴狼是吧,neutral
谁装了,neutral
我真不愿意相信这于德伟啊 是跟谁睡就让谁上位的人,neutral
我断定他是在测试你,neutral
赵小亮,positive
你就是死要面子,positive
你知道我不会答应他的条件,positive
所以到我这儿来装大度,positive
什么叫不该拒绝的条件,positive
我还不知道你什么人,positive
你就是个小肚鸡肠,positive
让你装 看我怎么整你 让你装让你装 装装装 让你演让你演,positive
再演,positive
再装,positive
再装,positive
赵小亮,neutral
赵小亮 小亮,neutral
干什么都没个正行 就知道玩,negative
今天晚上就搬回来住,negative
这就是我的好儿子,negative
你根本不关心我,negative
也不会问我为什么要到广州来过生日,negative
为什么,neutral
皮特跟我分手了,negative
不会吧,neutral
他瞎了眼了,neutral
我儿子跟我住在两个星球啊 不,neutral
是两个不同的星系呀,neutral
我在宇宙的这一边,neutral
他在宇宙的那一边,neutral
最让我难过的是啊 上个周四皮特没有了,neutral
我却是这周一才知道,neutral
我本该是给他送终的人哪,negative
他们却最后一个才通知我,negative
我这一生都是这样,negative
好了,neutral
妈妈,neutral
你看 有这样的妈妈,negative
不知道该高兴还是该难过,negative
刚才 我都忍不住要大喊出来,negative
停下来停下来 停下来,negative
只要站在她身边,negative
我就像个小丑,negative
她也知道这些人 对她既不关心也不了解,negative
但她还是享受被人簇拥的感觉,negative
他们有一小半是亲戚朋友,negative
他们年轻的时候就不喜欢她,negative
她很清楚这一点,negative
对啊,positive
其实就像我妈 那天我们4个人去听音乐会,positive
你还记得吗,positive
你忘了,positive
你我还有赵小亮 梁伊,positive
我们4个人去听音乐会,positive
我妈突然出现了,negative
只有她一个人觉得自己突然出现很正常,negative
她不知道我多难受,negative
我知道她为什么出现,negative
因为她是怕我跟我的老板一起看音乐会怎么样怎么样,negative
想起来了,positive
对吧,positive
我妈妈年轻的时候呢 总喜欢让我出丑,positive
当大家都哈哈大笑的时候呢,positive
她就成了欢乐的中心,positive
小伟呢,positive
小伟啊 他经常啊 会很搞笑的,positive
小伟经常走着走着呢 左脚就会绊到右脚上,positive
就会把自己绊倒,positive
小伟吃饭的时候呢,positive
有一半的饭菜啊都会吃着吃着吃到他的脸上,positive
小伟不知道为什么总喜欢踩王小姐的脚后跟呢,positive
小伟昨天晚上去约会啊 被人放了飞机啊,positive
小伟第一次去美国,positive
第一天就被黑人把所有的行李全都偷走了,positive
小伟第一次 看医生 是因为吃了太多的汉堡王,positive
结果拉了肚子,positive
小伟的第一次呢 是跟一个47岁的玻利维亚女人哪,positive
真的假的,positive
这你要去问我妈妈了,positive
也可以开动脑筋想象一下,positive
关于我的前半生,positive
有一个小伟系列,positive
等我离开香港以后,positive
她就又开发了一个 天哪,positive
如果小伟在这儿 就一定会得新系列,positive
天哪,positive
如果小伟在 他一定会从这座桥上掉下来,positive
天哪,positive
如果小伟在 他一定会饿得把自己的脚趾头都吃掉,positive
天哪,positive
如果小伟在 他一定会被吓晕过去,positive
他一定会吐在你的脸上啊,positive
小伟第一次钓鱼呢 就把导师的假发甩到密西西比河里去了,positive
这条啊 可是真的 是真的,positive
你知不知道小伟怎么丢的工作,positive
他上班第一天 就把公司的电梯搞坏了,positive
把自己 和老板关在了里面整整一天,positive
前一天晚上他吃了两大盘洋葱圈,positive
老于今天那样是情不自禁,neutral
他们在国外呆久了的人大概就是这样亲来亲去的,neutral
他跟我道歉了,neutral
你别生气,neutral
看着我,neutral
我有那么小气吗,neutral
吃不吃饺子,neutral
不怕你老婆胖死我就吃,positive
高叔叔 来吃点呗,positive
人不在 要醋吗,neutral
要我说啊 索性就跟老于摊牌,neutral
跟他说你那天发错了短信 害老娘白花了3万块,neutral
叫他给我报销,neutral
要我说呢这事你就认了,neutral
我们还欠着债呢,neutral
你应该感谢老于 给你一次送礼的机会,neutral
你送的,neutral
是啊,neutral
我妈妈是珠宝鉴赏家,neutral
她随便一看就说值两万五,neutral
以上,neutral
我昨晚给她的支票也只有3万,neutral
一份礼物而已,positive
我又检查了我的手机,neutral
我前晚,neutral
半夜发了个信息给你,neutral
真的对不起,neutral
其实我是想发给皮特的,neutral
你就以为我想让你帮我妈妈买东西,neutral
昨天你还问我需不需要看一下,neutral
结果我还不认账,neutral
你只好把它当作自己的礼物送给我妈妈了,neutral
所以今天 我从妈妈那儿把支票拿回来了,positive
那 这样 钻石呢归我了,positive
支票归你,positive
少了就算了,positive
多了,positive
还给我,positive
这样不合适余总,negative
其实是我的问题,negative
我是应该先跟您核实,negative
然后再去办的,negative
当然是有不合适的地方,positive
但我妈妈礼物收太多了,positive
不能就这样便宜她了,neutral
谢谢于总,neutral
我们是同类人嘛,positive
改天听你聊聊你妈妈,positive
生日快乐,positive
出去,negative
你怎么这么没劲啊,negative
就这么说一下高兴一下,negative
给你,positive
这是什么,negative
送你的礼物,positive
你肯定会喜欢的,positive
拆开看看吧,positive
这是我为你断的骨头,positive
我会伤心的,negative
那就麻烦你出门左转再左转,neutral
洗手间里拿凉水冲个头冷静一下,neutral
你来公司是来上班的,neutral
梁秘书,neutral
赵总 我给你两个选择,negative
一 把它从地上捡起来 收好,negative
说第二个吧,neutral
二 赵总 赵总,positive
好想,positive
想你呀 好听吗,positive
这我昨天晚上想你的时候录的,positive
现在我把它设置成你的专属铃声,positive
如果我愿意的话,positive
我也可以把它设置成公众铃声,positive
这样全公司都知道,positive
我每天晚上都在想你,positive
叶总,neutral
你的前妻,negative
她要干嘛,negative
是啊,negative
她要干嘛呢,negative
她写你的投诉信,negative
寄到人力部 人力部再转到我这里,negative
她在信里面说你骚扰她,negative
用各种方式,negative
她是个疯子,negative
您别相信她 她性格就这么极端,negative
她连联系方式都写在里面了,negative
她说不怕,negative
我去找她核实情况,negative
你到底有没有骚扰她,negative
我躲她都来不及呢,negative
我怎么可能骚扰她呢,negative
这明显是她在骚扰我吧现在,negative
对对对,negative
她巴不得你去找她,negative
她特别能撒谎 说起我的坏话,negative
她能三天三夜不歇嘴呀,negative
她恨我,negative
因为马儿喜欢我,negative
讨厌她和她的男朋友,negative
但这没办法 拦不住啊,negative
那马儿就这么喜欢我,negative
所以她恨我到变态的地步啊,negative
只要我在单位混不好,negative
就没办法把马儿接过来,negative
这就是她的如意算盘,negative
不是 叶总 说实话,negative
我在前两家公司也遇到过这种情况,negative
说实话,negative
你前妻那些无赖的方法 在我们ABA这么大的公司里面是没用的,negative
要是她继续写信,negative
我们公司有法务部门去介入,negative
那当然 前提是你没有撒谎,neutral
叶总,negative
有一点得说明白,negative
说吧,negative
这几天可能真的会发生什么,negative
但并不代表我在骚扰她,negative
我只是想我儿子不再受折磨,negative
他现在每天都受折磨,negative
你想干什么,negative
我明天就回老家 把儿子接过来,negative
我这么说您不太明白是吧,neutral
是这样,neutral
他们一般都是下午五点半去学校接孩子,neutral
我跟马儿约好了下午5点就去接他,neutral
我们一碰头我马上带他回广州,neutral
到时候他妈妈可能会情绪,negative
到时候您别介意,negative
你这样做是违法的,negative
不违法,negative
孩子的监护权本来就是我的,negative
只不过她不放手,negative
而且那时候我的处境也不太好,negative
